CASE #,Date of Occurance,Primary Description,Description,Beat,Ward,Year,Latitude,Longitude,Month
G592511,10/3/2001,HOMICIDE,,733,6,2001,41.7664717,-87.64567011,10
G592294,10/3/2001,HOMICIDE,,511,,2001,41.71355102,-87.6227646,10
G594535,10/4/2001,HOMICIDE,,2331,44,2001,41.94595442,-87.65307402,10
G596121,10/4/2001,HOMICIDE,,331,,2001,41.76624999,-87.57552784,10
G594535,10/5/2001,HOMICIDE,,2331,44,2001,41.94595442,-87.65307402,10
G594835,10/4/2001,HOMICIDE,,733,17,2001,41.76788666,-87.65054869,10
G539833,9/14/2001,HOMICIDE,,2113,,2001,41.84392222,-87.6269207,9
G588040,10/1/2001,HOMICIDE,,1132,,2001,41.87494734,-87.72547164,10
G589862,10/2/2001,HOMICIDE,,1122,27,2001,41.89178369,-87.7167949,10
G588347,10/1/2001,HOMICIDE,,1135,,2001,41.87110107,-87.69188377,10
F660895,10/9/2001,HOMICIDE,,211,3,2001,41.82816753,-87.62649587,10
G612031,10/12/2001,HOMICIDE,,513,,2001,41.69930579,-87.62329861,10
G614514,10/13/2001,HOMICIDE,,513,34,2001,41.69903504,-87.62567441,10
G599139,10/6/2001,HOMICIDE,,1033,12,2001,41.8458286,-87.70018121,10
G599389,10/6/2001,HOMICIDE,,312,20,2001,41.77772781,-87.60282718,10
G600899,10/7/2001,HOMICIDE,,423,10,2001,41.73687338,-87.55557157,10
G601256,10/7/2001,HOMICIDE,,423,7,2001,41.73805526,-87.56481617,10
G601256,10/7/2001,HOMICIDE,,423,7,2001,41.73805526,-87.56481617,10
G602617,10/7/2001,HOMICIDE,,2122,4,2001,41.82575687,-87.60781793,10
G601279,10/8/2001,HOMICIDE,,411,5,2001,41.75652833,-87.59257099,10
G605369,10/9/2001,HOMICIDE,,2233,34,2001,41.69714981,-87.64010371,10
G609416,10/10/2001,HOMICIDE,,1132,24,2001,41.87619229,-87.72425914,10
G609614,10/11/2001,HOMICIDE,,1021,,2001,41.86409964,-87.71372384,10
G621103,10/17/2001,HOMICIDE,,832,,2001,41.77378011,-87.68247587,10
G623546,10/17/2001,HOMICIDE,,2523,,2001,41.93395124,-87.72703963,10
G625393,10/18/2001,HOMICIDE,,321,20,2001,41.77386065,-87.6118748,10
G627521,10/18/2001,HOMICIDE,,423,,2001,41.74353633,-87.56246064,10
G614514,10/13/2001,HOMICIDE,,513,34,2001,41.69903504,-87.62567441,10
G617712,10/14/2001,HOMICIDE,,413,8,2001,41.72732903,-87.58792067,10
G616074,10/13/2001,HOMICIDE,,815,23,2001,41.80513368,-87.74186691,10
G618642,10/15/2001,HOMICIDE,,1732,,2001,41.94529083,-87.71835648,10
G618697,10/15/2001,HOMICIDE,,1511,,2001,41.89417086,-87.76792445,10
G619871,10/15/2001,HOMICIDE,,2431,,2001,41.76989754,-87.66395518,10
G620745,10/15/2001,HOMICIDE,,1021,24,2001,41.85899385,-87.71345009,10
G620205,10/15/2001,HOMICIDE,,312,20,2001,41.7778752,-87.60833221,10
G420109,8/16/2001,HOMICIDE,,421,,2001,41.7518271,-87.55923174,8
G622973,10/16/2001,HOMICIDE,,624,,2001,41.7507423,-87.61006684,10
G619743,10/15/2001,HOMICIDE,,522,,2001,41.67702372,-87.6334526,10
G628776,10/20/2001,HOMICIDE,,2515,29,2001,41.91905027,-87.76739623,10
G630073,10/19/2001,HOMICIDE,,921,,2001,41.80248112,-87.64639652,10
G630295,10/20/2001,HOMICIDE,,914,12,2001,41.81528945,-87.66514084,10
G630511,10/20/2001,HOMICIDE,,1924,44,2001,41.94051438,-87.65290396,10
G631838,10/20/2001,HOMICIDE,,2522,30,2001,41.91753017,-87.73390793,10
G632414,10/21/2001,HOMICIDE,,913,12,2001,41.83086194,-87.69483214,10
G632492,10/21/2001,HOMICIDE,,631,,2001,41.74765827,-87.60235098,10
G632707,10/21/2001,HOMICIDE,,234,,2001,41.78644902,-87.61017899,10
G632771,10/22/2001,HOMICIDE,,424,10,2001,41.73311937,-87.54994546,10
G635846,10/22/2001,HOMICIDE,,831,,2001,41.77428784,-87.71121257,10
G669222,11/6/2001,HOMICIDE,,1132,24,2001,41.87299334,-87.73275643,11
G670096,11/7/2001,HOMICIDE,,231,3,2001,41.80506949,-87.62435107,11
G670379,11/7/2001,HOMICIDE,,712,,2001,41.77965317,-87.65130014,11
G671837,11/7/2001,HOMICIDE,,2432,49,2001,42.00507201,-87.66087381,11
G691809,11/17/2001,HOMICIDE,,723,16,2001,41.77730987,-87.64080292,11
G673823,11/8/2001,HOMICIDE,,1532,28,2001,41.89311079,-87.75182838,11
G674523,11/9/2001,HOMICIDE,,1532,,2001,41.88491491,-87.74666591,11
G676529,11/10/2001,HOMICIDE,,532,,2001,41.67712692,-87.62165727,11
G678089,11/10/2001,HOMICIDE,,835,18,2001,41.74906066,-87.70237528,11
G678450,11/10/2001,HOMICIDE,,1113,28,2001,41.88192164,-87.73615407,11
G678569,11/11/2001,HOMICIDE,,422,7,2001,41.75119402,-87.54683059,11
G678530,11/11/2001,HOMICIDE,,1123,,2001,36.6194464,-91.68656568,11
G678684,11/11/2001,HOMICIDE,,1723,39,2001,41.96824931,-87.72720358,11
G678684,11/11/2001,HOMICIDE,,1723,39,2001,41.96824931,-87.72720358,11
G680485,11/12/2001,HOMICIDE,,1124,2,2001,41.88075871,-87.69742391,11
G680794,11/12/2001,HOMICIDE,,333,7,2001,41.76006917,-87.57003675,11
G684144,11/13/2001,HOMICIDE,,934,,2001,41.7968782,-87.64884746,11
G684456,11/13/2001,HOMICIDE,,334,7,2001,41.76178247,-87.56481534,11
G680534,11/12/2001,HOMICIDE,,1213,2,2001,41.87086218,-87.65834276,11
G684972,11/14/2001,HOMICIDE,,912,,2001,41.80921165,-87.69668313,11
G684972,11/14/2001,HOMICIDE,,912,,2001,41.80921165,-87.69668313,11
G686298,11/14/2001,HOMICIDE,,513,,2001,41.6957681,-87.61223927,11
G686446,11/14/2001,HOMICIDE,,924,11,2001,41.83339399,-87.64616882,11
G390651,11/14/2001,HOMICIDE,,914,,2001,41.8113159,-87.66990306,11
G687062,11/15/2001,HOMICIDE,,2234,,2001,41.68712016,-87.66480295,11
G688450,11/15/2001,HOMICIDE,,713,,2001,41.78861396,-87.6611937,11
G690295,11/16/2001,HOMICIDE,,934,,2001,41.80159966,-87.64447311,11
G690715,11/17/2001,HOMICIDE,,1324,,2001,41.89429806,-87.6644465,11
G690868,11/17/2001,HOMICIDE,,1124,,2001,41.8797779,-87.69871151,11
G691204,11/17/2001,HOMICIDE,,925,,2001,41.82727664,-87.6329302,11
G692918,11/17/2001,HOMICIDE,,2525,30,2001,41.91772408,-87.72901936,11
G694725,11/18/2001,HOMICIDE,,1331,27,2001,41.88319163,-87.70618385,11
G694885,11/18/2001,HOMICIDE,,931,,2001,41.80211414,-87.66844658,11
G694994,11/18/2001,HOMICIDE,,331,,2001,41.77346521,-87.57476837,11
G690946,11/17/2001,HOMICIDE,,431,10,2001,41.71338963,-87.55062092,11
G697425,11/20/2001,HOMICIDE,,624,,2001,41.75123085,-87.60833527,11
G697694,11/20/2001,HOMICIDE,,1034,25,2001,41.85176998,-87.67337956,11
G699263,11/20/2001,HOMICIDE,,1133,,2001,41.87328131,-87.71974488,11
G703238,11/23/2001,HOMICIDE,,2233,,2001,41.68977162,-87.64351466,11
G703238,11/23/2001,HOMICIDE,,2233,,2001,41.68977162,-87.64351466,11
G701363,11/23/2001,HOMICIDE,,1024,,2001,41.85079563,-87.71375314,11
G705434,11/24/2001,HOMICIDE,,714,,2001,41.78484669,-87.67075167,11
G706451,11/24/2001,HOMICIDE,,921,,2001,41.80395161,-87.64540519,11
G708357,11/25/2001,HOMICIDE,,912,14,2001,41.82069854,-87.69458826,11
G708874,11/25/2001,HOMICIDE,,1111,37,2001,41.90165058,-87.72996438,11
G704510,11/25/2001,HOMICIDE,,1431,1,2001,41.92102178,-87.68752219,11
G707351,11/26/2001,HOMICIDE,,1024,22,2001,41.84740593,-87.71365372,11
G709562,11/26/2001,HOMICIDE,,1115,28,2001,41.87906095,-87.72806551,11
G711052,11/26/2001,HOMICIDE,,912,,2001,41.80888805,-87.68933928,11
G713323,11/28/2001,HOMICIDE,,1122,,2001,41.88189095,-87.72146189,11
G718132,11/29/2001,HOMICIDE,,324,5,2001,41.76001529,-87.59326027,11
G719468,11/30/2001,HOMICIDE,,623,6,2001,41.74991851,-87.6245185,11
G719550,11/30/2001,HOMICIDE,,1123,27,2001,41.88898538,-87.71490471,11
G719922,11/30/2001,HOMICIDE,,1223,,2001,41.85591986,-87.66966619,11
G719667,11/30/2001,HOMICIDE,,1512,29,2001,41.88280986,-87.77187682,11
G722334,12/2/2001,HOMICIDE,,221,3,2001,41.81419745,-87.62621296,12
G720495,12/1/2001,HOMICIDE,,522,34,2001,41.68215272,-87.62402535,12
G721854,12/1/2001,HOMICIDE,,2422,49,2001,42.02053767,-87.66642249,12
G708133,12/2/2001,HOMICIDE,,211,3,2001,41.82704066,-87.6248792,12
G723106,12/2/2001,HOMICIDE,,2223,,2001,41.73431656,-87.64290633,12
G723559,12/2/2001,HOMICIDE,,1732,35,2001,41.9392274,-87.71655128,12
G725229,12/3/2001,HOMICIDE,,1511,29,2001,41.89536965,-87.77231042,12
G726109,12/4/2001,HOMICIDE,,1423,,2001,41.90535268,-87.69201123,12
G729426,12/5/2001,HOMICIDE,,423,7,2001,41.73683996,-87.55834188,12
G729640,12/5/2001,HOMICIDE,,912,,2001,41.81181122,-87.70079143,12
G723360,12/2/2001,HOMICIDE,,1431,1,2001,41.92371871,-87.68936169,12
G730689,12/5/2001,HOMICIDE,,414,8,2001,41.75119824,-87.57231503,12
G734147,12/7/2001,HOMICIDE,,1212,27,2001,41.88902614,-87.64903618,12
G734740,12/8/2001,HOMICIDE,,1034,25,2001,41.84746095,-87.6785585,12
G735183,12/9/2001,HOMICIDE,,531,9,2001,41.68778172,-87.6209797,12
G736592,12/9/2001,HOMICIDE,,1713,33,2001,41.96522576,-87.70837301,12
G740114,12/10/2001,HOMICIDE,,423,7,2001,41.7313061,-87.5622222,12
G740460,12/11/2001,HOMICIDE,,431,,2001,41.72250532,-87.57254747,12
G744856,12/13/2001,HOMICIDE,,423,10,2001,41.74192832,-87.55515514,12
G744930,12/13/2001,HOMICIDE,,731,6,2001,41.76456916,-87.62834165,12
G746173,12/13/2001,HOMICIDE,,332,5,2001,41.77237212,-87.5838361,12
G351558,12/15/2001,HOMICIDE,,1422,,2001,41.90956826,-87.70700583,12
G751124,12/16/2001,HOMICIDE,,823,15,2001,41.78226949,-87.69591942,12
G750779,12/15/2001,HOMICIDE,,1531,37,2001,41.89592448,-87.74929052,12
G705038,12/17/2001,HOMICIDE,,1411,,2001,41.93845598,-87.70185695,12
G754527,12/17/2001,HOMICIDE,,311,20,2001,41.78293249,-87.61569264,12
G757106,12/18/2001,HOMICIDE,,412,8,2001,41.73787124,-87.58222221,12
G759169,12/20/2001,HOMICIDE,,733,,2001,41.76439387,-87.64560433,12
G755943,12/20/2001,HOMICIDE,,221,,2001,41.81239086,-87.62830537,12
G759170,12/20/2001,HOMICIDE,,2433,,2001,41.99454632,-87.66104716,12
G759800,12/20/2001,HOMICIDE,,432,10,2001,41.71904704,-87.53407658,12
G760476,12/20/2001,HOMICIDE,,423,,2001,41.73370331,-87.55348851,12
G7620241,12/22/2001,HOMICIDE,,2311,,2001,41.96422234,-87.6637634,12
G763171,12/22/2001,HOMICIDE,,1034,,2001,41.85028045,-87.68117242,12
G765929,12/23/2001,HOMICIDE,,621,,2001,41.7573272,-87.64421375,12
G768259,12/24/2001,HOMICIDE,,2113,,2001,41.84644731,-87.62698101,12
G768259,12/24/2001,HOMICIDE,,2113,3,2001,41.84644731,-87.62698101,12
G773359,12/28/2001,HOMICIDE,,1024,22,2001,41.84563453,-87.71238627,12
G773254,12/28/2001,HOMICIDE,,1513,,2001,41.88018458,-87.76871608,12
G770219,12/26/2001,HOMICIDE,,2313,46,2001,41.96388038,-87.64997127,12
G777021,12/30/2001,HOMICIDE,,911,14,2001,41.8021304,-87.69403184,12
G740056,12/18/2001,HOMICIDE,,2523,31,2001,41.93913062,-87.7241237,12
G778915,12/31/2001,HOMICIDE,,423,7,2001,41.74371492,-87.55881985,12
G773995,12/28/2001,HOMICIDE,,211,,2001,41.82974887,-87.62659955,12
G477838,8/12/2001,HOMICIDE,,2534,37,2001,41.90528152,-87.73264126,8
G476774,8/12/2001,HOMICIDE,,1122,27,2001,41.89177073,-87.71795929,8
G473112,8/10/2001,HOMICIDE,,2533,37,2001,41.90507251,-87.74688916,8
G491428,8/18/2001,HOMICIDE,,2212,19,2001,41.68797488,-87.66737887,8
G491428,8/18/2001,HOMICIDE,,2212,19,2001,41.68797488,-87.66737887,8
G486888,8/16/2001,HOMICIDE,,623,,2001,41.75079448,-87.63356069,8
G484903,8/15/2001,HOMICIDE,,533,,2001,41.65053199,-87.58122522,8
G013038,1/6/2001,HOMICIDE,,2515,37,2001,41.92390133,-87.77115659,1
G013102,1/7/2001,HOMICIDE,,624,,2001,41.75125321,-87.60709633,1
D362053,1/4/2001,HOMICIDE,,221,,2001,41.81113151,-87.62078848,1
G011117,1/9/2001,HOMICIDE,,424,7,2001,41.73663682,-87.54582113,1
G019063,1/9/2001,HOMICIDE,,712,,2001,41.78693164,-87.65140267,1
G019133,1/10/2001,HOMICIDE,,1712,39,2001,41.97195016,-87.72234011,1
G021128,1/10/2001,HOMICIDE,,333,5,2001,41.76509507,-87.57934624,1
G021349,1/11/2001,HOMICIDE,,333,5,2001,41.76536132,-87.57935412,1
G000705,1/1/2001,HOMICIDE,,1125,2,2001,41.88022455,-87.68824895,1
F803142,1/1/2001,HOMICIDE,,1414,35,2001,41.92448827,-87.69993323,1
G008548,1/4/2001,HOMICIDE,,1021,,2001,41.86515622,-87.71373199,1
G008793,1/5/2001,HOMICIDE,,611,,2001,41.74851412,-87.6649286,1
G011288,1/6/2001,HOMICIDE,,1222,25,2001,41.8584737,-87.66616716,1
G011894,1/6/2001,HOMICIDE,,524,34,2001,41.68074367,-87.64687646,1
G042611,1/20/2001,HOMICIDE,,1121,27,2001,41.89426611,-87.71505578,1
G023235,1/11/2001,HOMICIDE,,511,,2001,41.71018083,-87.62718927,1
G023235,1/11/2001,HOMICIDE,,511,,2001,41.71018083,-87.62718927,1
G023298,1/11/2001,HOMICIDE,,1513,29,2001,41.87973662,-87.77138228,1
G023498,1/12/2001,HOMICIDE,,633,6,2001,41.73277179,-87.60472899,1
G026985,1/13/2001,HOMICIDE,,1923,47,2001,41.95434072,-87.66522342,1
G028698,1/14/2001,HOMICIDE,,1532,28,2001,41.8883591,-87.75535675,1
G029375,1/14/2001,HOMICIDE,,2222,21,2001,41.72809296,-87.65311332,1
G030711,1/15/2001,HOMICIDE,,1013,,2001,41.84613348,-87.72149811,1
G032399,1/16/2001,HOMICIDE,,932,16,2001,41.79856213,-87.66592343,1
G032407,1/16/2001,HOMICIDE,,1111,28,2001,41.89177329,-87.7456923,1
G032650,1/16/2001,HOMICIDE,,623,,2001,41.74717585,-87.6323907,1
G038441,1/18/2001,HOMICIDE,,1113,28,2001,41.88314461,-87.74393524,1
G038670,1/19/2001,HOMICIDE,,1724,33,2001,41.96006734,-87.70698951,1
G040822,1/20/2001,HOMICIDE,,1111,37,2001,41.89891487,-87.74589865,1
G057558,1/27/2001,HOMICIDE,,612,17,2001,41.7550009,-87.65264603,1
G054526,1/29/2001,HOMICIDE,,712,16,2001,41.78975381,-87.65111608,1
G060538,1/30/2001,HOMICIDE,,2523,35,2001,41.93372181,-87.71847131,1
G042867,1/30/2001,HOMICIDE,,911,,2001,41.80110851,-87.68698558,1
G064025,1/31/2001,HOMICIDE,,2523,31,2001,41.93791173,-87.72714913,1
G483292,8/14/2001,HOMICIDE,,323,6,2001,41.75940644,-87.60664889,8
G065240,2/1/2001,HOMICIDE,,2422,49,2001,42.0193804,-87.67224913,2
G068951,2/2/2001,HOMICIDE,,621,17,2001,41.75167288,-87.64770811,2
G069278,2/3/2001,HOMICIDE,,1333,,2001,41.88237994,-87.6658818,2
G063251,2/5/2001,HOMICIDE,,2412,50,2001,41.99819674,-87.69234171,2
G081524,2/9/2001,HOMICIDE,,1423,26,2001,41.90415878,-87.69198277,2
G083440,2/9/2001,HOMICIDE,,814,23,2001,41.80887105,-87.74930797,2
G083440,2/9/2001,HOMICIDE,,814,23,2001,41.80887105,-87.74930797,2
G042741,1/21/2001,HOMICIDE,,1024,,2001,41.84624569,-87.71173075,1
G042730,1/21/2001,HOMICIDE,,414,8,2001,41.7525887,-87.57967219,1
G042885,1/21/2001,HOMICIDE,,2534,37,2001,41.90525137,-87.73475016,1
G046555,1/22/2001,HOMICIDE,,531,9,2001,41.68818144,-87.61949985,1
G052279,1/25/2001,HOMICIDE,,713,,2001,41.79040103,-87.66363557,1
G057222,1/28/2001,HOMICIDE,,1114,28,2001,41.88580393,-87.7317918,1
G082465,2/9/2001,HOMICIDE,,223,4,2001,41.80685216,-87.61139473,2
G085456,2/11/2001,HOMICIDE,,1031,22,2001,41.83777516,-87.72680701,2
G085180,2/11/2001,HOMICIDE,,1531,28,2001,41.89378,-87.75555763,2
G072969,2/12/2001,HOMICIDE,,511,9,2001,41.70783112,-87.62353441,2
G091366,2/14/2001,HOMICIDE,,1522,29,2001,41.87755906,-87.75561931,2
G092939,2/14/2001,HOMICIDE,,1121,27,2001,41.90007395,-87.71524586,2
G093340,2/15/2001,HOMICIDE,,1024,22,2001,41.84541591,-87.7074998,2
G046258,2/15/2001,HOMICIDE,,533,9,2001,41.65515783,-87.60231837,2
G095425,2/16/2001,HOMICIDE,,1112,27,2001,41.89456227,-87.72116099,2
G099205,2/18/2001,HOMICIDE,,2533,37,2001,41.90963586,-87.74521623,2
G103123,2/20/2001,HOMICIDE,,1013,,2001,41.84504323,-87.73331517,2
G108432,2/23/2001,HOMICIDE,,726,,2001,41.77569659,-87.67446066,2
G109242,2/23/2001,HOMICIDE,,1413,26,2001,41.926891,-87.71583227,2
G109745,2/24/2001,HOMICIDE,,931,,2001,41.80672208,-87.67134793,2
G110056,2/24/2001,HOMICIDE,,933,,2001,41.80687286,-87.65811991,2
G107568,2/22/2001,HOMICIDE,,1012,,2001,41.85491195,-87.73338078,2
G109618,2/24/2001,HOMICIDE,,1412,35,2001,41.9329433,-87.70745341,2
G123109,3/3/2001,HOMICIDE,,1414,35,2001,41.92571353,-87.70366931,3
D595973,3/3/2001,HOMICIDE,,314,20,2001,41.77905451,-87.59914214,3
G124445,3/4/2001,HOMICIDE,,511,9,2001,41.70771036,-87.62353207,3
G125188,3/4/2001,HOMICIDE,,1624,38,2001,41.95362405,-87.77679595,3
G128509,3/5/2001,HOMICIDE,,212,4,2001,41.82617981,-87.61441736,3
G126488,3/7/2001,HOMICIDE,,621,17,2001,41.7514498,-87.64162334,3
G132945,3/8/2001,HOMICIDE,,1012,,2001,41.85884254,-87.7267438,3
G137295,3/9/2001,HOMICIDE,,914,12,2001,41.81832042,-87.68597243,3
G137655,3/10/2001,HOMICIDE,,2032,46,2001,41.96889041,-87.66804257,3
G112364,2/25/2001,HOMICIDE,,1131,24,2001,41.87050455,-87.741261,2
G118039,2/28/2001,HOMICIDE,,1131,,2001,41.87120834,-87.73514865,2
G119031,2/27/2001,HOMICIDE,,1222,25,2001,41.85513842,-87.6622265,2
G119505,3/1/2001,HOMICIDE,,1924,44,2001,41.94426358,-87.66515587,3
G118582,3/1/2001,HOMICIDE,,934,16,2001,41.7953081,-87.65248007,3
G122916,3/3/2001,HOMICIDE,,532,9,2001,41.67962254,-87.62270967,3
G167188,3/24/2001,HOMICIDE,,1012,24,2001,41.85640877,-87.73255923,3
G167194,3/24/2001,HOMICIDE,,1913,32,2001,41.94411132,-87.68211743,3
G137655,3/10/2001,HOMICIDE,,2032,46,2001,41.96889041,-87.66804257,3
G137271,3/10/2001,HOMICIDE,,2524,30,2001,41.92815815,-87.72599571,3
G137999,3/10/2001,HOMICIDE,,1511,29,2001,41.90129779,-87.76683673,3
G139050,3/10/2001,HOMICIDE,,914,,2001,41.81746437,-87.68746313,3
G140106,3/11/2001,HOMICIDE,,2531,29,2001,41.90466282,-87.76695759,3
G142325,3/12/2001,HOMICIDE,,1224,2,2001,41.865666,-87.6713166,3
G143991,3/13/2001,HOMICIDE,,1022,,2001,41.86132005,-87.70419501,3
G152113,3/17/2001,HOMICIDE,,231,3,2001,41.80263119,-87.62590736,3
G155779,3/19/2001,HOMICIDE,,1023,12,2001,41.85245829,-87.69910644,3
G160443,3/21/2001,HOMICIDE,,1022,24,2001,41.85311836,-87.70285856,3
G161229,3/21/2001,HOMICIDE,,1132,24,2001,41.87219059,-87.7283029,3
G164500,3/23/2001,HOMICIDE,,1422,,2001,41.90824588,-87.71009365,3
G167023,3/23/2001,HOMICIDE,,1031,22,2001,41.83600121,-87.72919064,3
G172079,3/26/2001,HOMICIDE,,1412,35,2001,41.93061601,-87.70994208,3
G172821,3/26/2001,HOMICIDE,,323,8,2001,41.75958613,-87.60295966,3
G166828,3/24/2001,HOMICIDE,,412,8,2001,41.73938959,-87.58570369,3
G175399,3/28/2001,HOMICIDE,,1123,28,2001,41.8795791,-87.7120394,3
G179864,3/30/2001,HOMICIDE,,611,,2001,41.75215177,-87.66517672,3
G181260,3/28/2001,HOMICIDE,,1014,24,2001,41.85604611,-87.72362809,3
G183906,4/1/2001,HOMICIDE,,1115,28,2001,41.88063075,-87.73383796,4
G184053,4/1/2001,HOMICIDE,,1433,1,2001,41.9056329,-87.66511434,4
G187460,4/2/2001,HOMICIDE,,1231,,2001,41.86336517,-87.66026086,4
G188820,4/3/2001,HOMICIDE,,731,,2001,41.75812617,-87.63158251,4
G190057,4/4/2001,HOMICIDE,,935,,2001,41.81355058,-87.63938921,4
G188311,4/3/2001,HOMICIDE,,812,23,2001,41.7820613,-87.78997813,4
G194141,4/5/2001,HOMICIDE,,2512,37,2001,41.92382075,-87.7760188,4
G194349,4/6/2001,HOMICIDE,,512,9,2001,41.70488599,-87.62345694,4
G168213,3/24/2001,HOMICIDE,,833,13,2001,41.75459296,-87.74152854,3
G169110,3/25/2001,HOMICIDE,,1513,29,2001,41.88108895,-87.77182211,3
G169225,3/25/2001,HOMICIDE,,1311,26,2001,41.89967109,-87.70172864,3
G189908,4/6/2001,HOMICIDE,,1031,22,2001,41.84000467,-87.72443362,4
G198167,4/7/2001,HOMICIDE,,1513,29,2001,41.87863126,-87.76480805,4
G200234,4/8/2001,HOMICIDE,,1121,27,2001,41.89864018,-87.70892349,4
F529820,4/3/2001,HOMICIDE,,1822,27,2001,41.9063936,-87.64476938,4
G203846,4/10/2001,HOMICIDE,,2222,21,2001,41.72965214,-87.65923691,4
G205243,4/11/2001,HOMICIDE,,224,,2001,41.80929438,-87.62236409,4
G205137,4/11/2001,HOMICIDE,,1115,28,2001,41.88062697,-87.73416482,4
G207107,4/11/2001,HOMICIDE,,2521,31,2001,41.92699465,-87.74712573,4
G207403,4/12/2001,HOMICIDE,,424,10,2001,41.73859667,-87.54909113,4
G209907,4/13/2001,HOMICIDE,,513,,2001,41.69980061,-87.62923262,4
G207388,4/13/2001,HOMICIDE,,1433,1,2001,41.91061698,-87.66851944,4
G211567,4/13/2001,HOMICIDE,,432,10,2001,41.70912114,-87.5364885,4
G211628,4/13/2001,HOMICIDE,,421,7,2001,41.75827377,-87.55481109,4
G213437,4/14/2001,HOMICIDE,,1012,,2001,41.85692048,-87.73332897,4
G213513,4/14/2001,HOMICIDE,,613,21,2001,41.7367029,-87.64728479,4
G223743,4/19/2001,HOMICIDE,,1112,27,2001,41.89540929,-87.72149816,4
G218379,4/17/2001,HOMICIDE,,1814,,2001,41.91881446,-87.62901271,4
G223784,4/20/2001,HOMICIDE,,1112,27,2001,41.89440789,-87.72360863,4
G477822,8/12/2001,HOMICIDE,,1222,25,2001,41.85626764,-87.65637457,8
G223789,4/20/2001,HOMICIDE,,233,20,2001,41.78869274,-87.62231309,4
G225749,4/20/2001,HOMICIDE,,1413,26,2001,41.91914198,-87.7144299,4
G213868,4/15/2001,HOMICIDE,,614,21,2001,41.74585261,-87.66453846,4
G214782,4/15/2001,HOMICIDE,,2424,49,2001,42.01066853,-87.67431529,4
G215462,4/16/2001,HOMICIDE,,2112,4,2001,41.84287852,-87.61879222,4
G216033,4/16/2001,HOMICIDE,,1524,37,2001,41.89364497,-87.76534706,4
G217678,4/17/2001,HOMICIDE,,312,,2001,41.78022132,-87.6166028,4
G219399,4/17/2001,HOMICIDE,,822,,2001,41.79714531,-87.70520814,4
G219399,4/18/2001,HOMICIDE,,822,,2001,41.79714531,-87.70520814,4
G221259,4/18/2001,HOMICIDE,,613,21,2001,41.7370742,-87.64972468,4
G221462,4/18/2001,HOMICIDE,,2524,35,2001,41.92504431,-87.71944758,4
G221780,4/19/2001,HOMICIDE,,2113,3,2001,41.84402377,-87.62692325,4
G222906,4/19/2001,HOMICIDE,,1524,37,2001,41.89608421,-87.76360647,4
G230218,4/22/2001,HOMICIDE,,314,20,2001,41.78367401,-87.59627718,4
G232871,4/23/2001,HOMICIDE,,1135,2,2001,41.87378852,-87.69696427,4
G234290,4/24/2001,HOMICIDE,,1532,28,2001,41.89031476,-87.75298493,4
G234790,4/25/2001,HOMICIDE,,1224,,2001,41.86231246,-87.66987909,4
G235199,4/25/2001,HOMICIDE,,1412,35,2001,41.93296948,-87.7138001,4
G183906,4/25/2001,HOMICIDE,,1115,28,2001,41.88063075,-87.73383796,4
G240625,4/27/2001,HOMICIDE,,2222,21,2001,41.727684,-87.65310298,4
G240776,4/27/2001,HOMICIDE,,1011,24,2001,41.86332345,-87.71533194,4
G225994,4/20/2001,HOMICIDE,,922,11,2001,41.8318812,-87.6655921,4
G226436,4/21/2001,HOMICIDE,,1031,22,2001,41.84010623,-87.72443632,4
G226841,4/21/2001,HOMICIDE,,231,3,2001,41.80465678,-87.62595844,4
G228272,4/22/2001,HOMICIDE,,1422,26,2001,41.90493431,-87.71174588,4
G228523,4/22/2001,HOMICIDE,,2522,31,2001,41.91931681,-87.73762801,4
G229353,4/22/2001,HOMICIDE,,2534,37,2001,41.90472746,-87.73374484,4
G230431,4/23/2001,HOMICIDE,,1125,,2001,41.87675342,-87.69223115,4
G232619,4/23/2001,HOMICIDE,,423,10,2001,41.73478507,-87.55275366,4
G900755,5/1/2001,HOMICIDE,,1123,28,2001,41.88744915,-87.7119558,5
G250439,5/2/2001,HOMICIDE,,421,7,2001,41.75654042,-87.56147307,5
G250391,5/2/2001,HOMICIDE,,233,,2001,41.78735851,-87.62578562,5
G239201,5/3/2001,HOMICIDE,,1223,,2001,41.85763228,-87.67875209,5
G253688,5/3/2001,HOMICIDE,,915,16,2001,41.80046646,-87.6720578,5
G256486,5/4/2001,HOMICIDE,,633,8,2001,41.73277179,-87.60472899,5
G260168,5/6/2001,HOMICIDE,,221,3,2001,41.81176231,-87.62828659,5
G261105,5/6/2001,HOMICIDE,,1034,25,2001,41.85067858,-87.67018652,5
G261140,5/6/2001,HOMICIDE,,1533,,2001,41.87405941,-87.74574077,5
G261257,5/7/2001,HOMICIDE,,511,,2001,41.71265336,-87.62183321,5
G243593,4/29/2001,HOMICIDE,,1125,,2001,41.87744668,-87.69500021,4
P028859,4/1/2001,HOMICIDE,,214,3,2001,41.82300198,-87.62859255,4
G184097,4/1/2001,HOMICIDE,,1021,24,2001,41.85840224,-87.71519211,4
G248175,5/1/2001,HOMICIDE,,1135,2,2001,41.87376574,-87.69929605,5
G248938,5/1/2001,HOMICIDE,,723,17,2001,41.77168912,-87.64943425,5
G249811,5/1/2001,HOMICIDE,,733,17,2001,41.76066203,-87.64429902,5
