datetime,Chicago,Temp(F),,,,,,
5/29/2016,290.64,63.482,,,,,,
5/29/2016,290.42,63.086,,,,,,
5/29/2016,290.8,63.77,,,,,,
5/29/2016,292.67,67.136,,,,,,
5/29/2016,295.06,71.438,,,,,,
5/29/2016,294.4681069,70.37259242,,,,,,
5/29/2016,296.89,74.732,,,,,,
5/29/2016,297.41,75.668,,,,,,
5/29/2016,297.5,75.83,,,,,,
5/29/2016,297.6844599,76.16202782,,,,,,
5/29/2016,298.39,77.432,,,,,,
5/29/2016,299.28,79.034,,,,,,
5/29/2016,299.48,79.394,,,,,,
5/29/2016,299.88,80.114,,,,,,
5/29/2016,299.57,79.556,,,,,,
5/30/2016,299.04,78.602,,,,,,
5/30/2016,297.45,75.74,,,,,,
5/30/2016,295.17,71.636,,,,,,
5/30/2016,293.31,68.288,,,,,,
5/30/2016,292.66,67.118,,,,,,
5/30/2016,291.74,65.462,,,,,,
5/30/2016,291.45,64.94,,,,,,
5/30/2016,291.09,64.292,,,,,,
5/30/2016,290.7,63.59,,,,,,
5/30/2016,290.34,62.942,,,,,,
5/30/2016,289.63,61.664,,,,,,
5/30/2016,289.91,62.168,,,,,,
5/30/2016,292.95,67.64,,,,,,
5/30/2016,295.75,72.68,,,,,,
5/30/2016,294.8845016,71.12210288,,,,,,
5/30/2016,299.22,78.926,,,,,,
5/30/2016,300.36,80.978,,,,,,
5/30/2016,301.19,82.472,,,,,,
5/30/2016,301.3939122,82.83904196,,,,,,
5/30/2016,302.22,84.326,,,,,,
5/30/2016,302.28,84.434,,,,,,
5/30/2016,302.15,84.2,,,,,,
5/30/2016,301.9008596,83.75154728,,,,,,
5/30/2016,300.92,81.986,,,,,,
5/31/2016,299.26,78.998,,,,,,
5/31/2016,297.49,75.812,,,,,,
5/31/2016,295.55,72.32,,,,,,
5/31/2016,294.29,70.052,,,,,,
5/31/2016,293.38,68.414,,,,,,
5/31/2016,292.78,67.334,,,,,,
5/31/2016,292.36,66.578,,,,,,
5/31/2016,292.17,66.236,,,,,,
5/31/2016,291.77,65.516,,,,,,
5/31/2016,291.59,65.192,,,,,,
5/31/2016,291.4,64.85,,,,,,
5/31/2016,291.69,65.372,,,,,,
5/31/2016,293.58,68.774,,,,,,
5/31/2016,295.75,72.68,,,,,,
5/31/2016,294.468395,70.373111,,,,,,
5/31/2016,298.48,77.594,,,,,,
5/31/2016,300.16,80.618,,,,,,
5/31/2016,300.96,82.058,,,,,,
5/31/2016,300.7078096,81.60405728,,,,,,
5/31/2016,299.62,79.646,,,,,,
5/31/2016,296.41,73.868,,,,,,
5/31/2016,292.56,66.938,,,,,,
5/31/2016,292.4275936,66.69966848,,,,,,
5/31/2016,291.9,65.75,,,,,,
6/1/2016,292.26,66.398,,,,,,
6/1/2016,291.94,65.822,,,,,,
6/1/2016,291.65,65.3,,,,,,
6/1/2016,291.26,64.598,,,,,,
6/1/2016,291.33,64.724,,,,,,
6/1/2016,291.32,64.706,,,,,,
6/1/2016,291.02,64.166,,,,,,
6/1/2016,290.9,63.95,,,,,,
6/1/2016,290.94,64.022,,,,,,
6/1/2016,291.17,64.436,,,,,,
6/1/2016,291.28,64.634,,,,,,
6/1/2016,291.04,64.202,,,,,,
6/1/2016,291.27,64.616,,,,,,
6/1/2016,291.27,64.616,,,,,,
6/1/2016,290.9241622,63.99349196,,,,,,
6/1/2016,292.11,66.128,,,,,,
6/1/2016,293.63,68.864,,,,,,
6/1/2016,295.65,72.5,,,,,,
6/1/2016,296.0195022,73.16510396,,,,,,
6/1/2016,297.57,75.956,,,,,,
6/1/2016,298.42,77.486,,,,,,
6/1/2016,299.21,78.908,,,,,,
6/1/2016,299.2040101,78.89721818,,,,,,
6/1/2016,299.18,78.854,,,,,,
6/2/2016,298.57,77.756,,,,,,
6/2/2016,296.82,74.606,,,,,,
6/2/2016,294.4,70.25,,,,,,
6/2/2016,293.36,68.378,,,,,,
6/2/2016,292.55,66.92,,,,,,
6/2/2016,291.65,65.3,,,,,,
6/2/2016,290.37,62.996,,,,,,
6/2/2016,289.03,60.584,,,,,,
6/2/2016,288.36,59.378,,,,,,
6/2/2016,287.98,58.694,,,,,,
6/2/2016,287.48,57.794,,,,,,
6/2/2016,287.88,58.514,,,,,,
6/2/2016,290.47,63.176,,,,,,
6/2/2016,293.41,68.468,,,,,,
6/2/2016,292.7455027,67.27190486,,,,,,
6/2/2016,296.07,73.256,,,,,,
6/2/2016,296.86,74.678,,,,,,
6/2/2016,297.61,76.028,,,,,,
6/2/2016,297.7897155,76.3514879,,,,,,
6/2/2016,298.48,77.594,,,,,,
6/2/2016,298.9,78.35,,,,,,
6/2/2016,299.07,78.656,,,,,,
6/2/2016,299.0345521,78.59219378,,,,,,
6/2/2016,298.9,78.35,,,,,,
6/3/2016,297.65,76.1,,,,,,
6/3/2016,295.19,71.672,,,,,,
6/3/2016,292.77,67.316,,,,,,
6/3/2016,291.17,64.436,,,,,,
6/3/2016,289.91,62.168,,,,,,
6/3/2016,289.03,60.584,,,,,,
6/3/2016,287.82,58.406,,,,,,
6/3/2016,286.97,56.876,,,,,,
6/3/2016,286.53,56.084,,,,,,
6/3/2016,286.05,55.22,,,,,,
6/3/2016,285.76,54.698,,,,,,
6/3/2016,286.47,55.976,,,,,,
6/3/2016,289.85,62.06,,,,,,
6/3/2016,293.21,68.108,,,,,,
6/3/2016,295.54,72.302,,,,,,
6/3/2016,296.67,74.336,,,,,,
6/3/2016,298.03,76.784,,,,,,
6/3/2016,298.93,78.404,,,,,,
6/3/2016,299.46,79.358,,,,,,
6/3/2016,299.88,80.114,,,,,,
6/3/2016,300.37,80.996,,,,,,
6/3/2016,300.83,81.824,,,,,,
6/3/2016,300.32,80.906,,,,,,
6/3/2016,300.21,80.708,,,,,,
6/4/2016,299.2,78.89,,,,,,
6/4/2016,297.43,75.704,,,,,,
6/4/2016,295.75,72.68,,,,,,
6/4/2016,294.69,70.772,,,,,,
6/4/2016,293.54,68.702,,,,,,
6/4/2016,293.04,67.802,,,,,,
6/4/2016,292.86,67.478,,,,,,
6/4/2016,291.87,65.696,,,,,,
6/4/2016,290.75,63.68,,,,,,
6/4/2016,290.41,63.068,,,,,,
6/4/2016,290.42,63.086,,,,,,
6/4/2016,291.24,64.562,,,,,,
6/4/2016,293.02,67.766,,,,,,
6/4/2016,294.63,70.664,,,,,,
6/4/2016,294.74,70.862,,,,,,
6/4/2016,293.99,69.512,,,,,,
6/4/2016,294.23,69.944,,,,,,
6/4/2016,293.63,68.864,,,,,,
6/4/2016,292.77,67.316,,,,,,
6/4/2016,292.55,66.92,,,,,,
6/4/2016,292.74,67.262,,,,,,
6/4/2016,293.48,68.594,,,,,,
6/4/2016,293.91,69.368,,,,,,
6/4/2016,294.4,70.25,,,,,,
6/5/2016,294.54,70.502,,,,,,
6/5/2016,293.81,69.188,,,,,,
6/5/2016,292.5,66.83,,,,,,
6/5/2016,291.63,65.264,,,,,,
6/5/2016,290.97,64.076,,,,,,
6/5/2016,290.58,63.374,,,,,,
6/5/2016,291.24,64.562,,,,,,
6/5/2016,291.04,64.202,,,,,,
6/5/2016,290.85,63.86,,,,,,
6/5/2016,290.57,63.356,,,,,,
6/5/2016,289.93,62.204,,,,,,
6/5/2016,289.71,61.808,,,,,,
6/5/2016,290.4,63.05,,,,,,
6/5/2016,291.24,64.562,,,,,,
6/5/2016,291.93,65.804,,,,,,
6/5/2016,293.14,67.982,,,,,,
6/5/2016,293.9,69.35,,,,,,
6/5/2016,295.21,71.708,,,,,,
6/5/2016,296.6,74.21,,,,,,
6/5/2016,297.52,75.866,,,,,,
6/5/2016,298.28,77.234,,,,,,
6/5/2016,298.75,78.08,,,,,,
6/5/2016,299.35,79.16,,,,,,
6/5/2016,299.4,79.25,,,,,,
6/6/2016,298.73,78.044,,,,,,
6/6/2016,297.5,75.83,,,,,,
6/6/2016,295.38,72.014,,,,,,
6/6/2016,293.89,69.332,,,,,,
6/6/2016,291.5,65.03,,,,,,
6/6/2016,290.83,63.824,,,,,,
6/6/2016,290.12,62.546,,,,,,
6/6/2016,288.92,60.386,,,,,,
6/6/2016,288.48,59.594,,,,,,
6/6/2016,287.9,58.55,,,,,,
6/6/2016,287.38,57.614,,,,,,
6/6/2016,288.18,59.054,,,,,,
6/6/2016,290.77,63.716,,,,,,
6/6/2016,293.75,69.08,,,,,,
6/6/2016,296.36,73.778,,,,,,
6/6/2016,297.99,76.712,,,,,,
6/6/2016,299.65,79.7,,,,,,
6/6/2016,300.44,81.122,,,,,,
6/6/2016,300.54,81.302,,,,,,
6/6/2016,300.26,80.798,,,,,,
6/6/2016,300.21,80.708,,,,,,
6/6/2016,299.17,78.836,,,,,,
6/6/2016,298.82,78.206,,,,,,
6/6/2016,297.99,76.712,,,,,,
6/7/2016,296.55,74.12,,,,,,
6/7/2016,295.19,71.672,,,,,,
6/7/2016,293.34,68.342,,,,,,
6/7/2016,292.07,66.056,,,,,,
6/7/2016,290.5,63.23,,,,,,
6/7/2016,289.4,61.25,,,,,,
6/7/2016,288.38,59.414,,,,,,
6/7/2016,287.81,58.388,,,,,,
6/7/2016,287.33,57.524,,,,,,
6/7/2016,286.64,56.282,,,,,,
6/7/2016,286.4,55.85,,,,,,
6/7/2016,286.66,56.318,,,,,,
6/7/2016,287.19,57.272,,,,,,
6/7/2016,287.93,58.604,,,,,,
6/7/2016,288.57,59.756,,,,,,
6/7/2016,289.31,61.088,,,,,,
6/7/2016,290.1,62.51,,,,,,
6/7/2016,291.02,64.166,,,,,,
6/7/2016,291.3,64.67,,,,,,
6/7/2016,291.62,65.246,,,,,,
6/7/2016,291.67,65.336,,,,,,
6/7/2016,291.53,65.084,,,,,,
6/7/2016,291.5,65.03,,,,,,
6/7/2016,290.73,63.644,,,,,,
6/8/2016,290.2,62.69,,,,,,
6/8/2016,289.16,60.818,,,,,,
6/8/2016,287.6,58.01,,,,,,
6/8/2016,285.94,55.022,,,,,,
6/8/2016,285.02,53.366,,,,,,
6/8/2016,284.69,52.772,,,,,,
6/8/2016,284.61,52.628,,,,,,
6/8/2016,284.08,51.674,,,,,,
6/8/2016,283.61,50.828,,,,,,
6/8/2016,283.34,50.342,,,,,,
6/8/2016,283.11,49.928,,,,,,
6/8/2016,282.74,49.262,,,,,,
6/8/2016,287.7,58.19,,,,,,
6/8/2016,289.15,60.8,,,,,,
6/8/2016,290.71,63.608,,,,,,
6/8/2016,292.04,66.002,,,,,,
6/8/2016,293.04,67.802,,,,,,
6/8/2016,293.82,69.206,,,,,,
6/8/2016,294.98,71.294,,,,,,
6/8/2016,294.14,69.782,,,,,,
6/8/2016,294.75,70.88,,,,,,
6/8/2016,293.95,69.44,,,,,,
6/8/2016,293.55,68.72,,,,,,
6/8/2016,292.21,66.308,,,,,,
6/9/2016,290.23,62.744,,,,,,
6/9/2016,288.4,59.45,,,,,,
6/9/2016,286.99,56.912,,,,,,
6/9/2016,286.27,55.616,,,,,,
6/9/2016,285.56,54.338,,,,,,
6/9/2016,285.02,53.366,,,,,,
6/9/2016,284.55,52.52,,,,,,
6/9/2016,284.17,51.836,,,,,,
6/9/2016,284.15,51.8,,,,,,
6/9/2016,284.6,52.61,,,,,,
6/9/2016,285.43,54.104,,,,,,
6/9/2016,287.11,57.128,,,,,,
6/9/2016,288.72,60.026,,,,,,
6/9/2016,290,62.33,,,,,,
6/9/2016,291.8,65.57,,,,,,
6/9/2016,292.4,66.65,,,,,,
6/9/2016,293.48,68.594,,,,,,
6/9/2016,292.55,66.92,,,,,,
6/9/2016,292.01,65.948,,,,,,
6/9/2016,291.79,65.552,,,,,,
6/9/2016,292.46,66.758,,,,,,
6/9/2016,292.99,67.712,,,,,,
6/9/2016,293.43,68.504,,,,,,
6/9/2016,294.37,70.196,,,,,,
6/10/2016,294.52,70.466,,,,,,
6/10/2016,293.19,68.072,,,,,,
6/10/2016,292.08,66.074,,,,,,
6/10/2016,291.71,65.408,,,,,,
6/10/2016,291.41,64.868,,,,,,
6/10/2016,291.16,64.418,,,,,,
6/10/2016,290.71,63.608,,,,,,
6/10/2016,290.43,63.104,,,,,,
6/10/2016,290.71,63.608,,,,,,
6/10/2016,290.68,63.554,,,,,,
6/10/2016,290.34,62.942,,,,,,
6/10/2016,290.81,63.788,,,,,,
6/10/2016,291.87,65.696,,,,,,
6/10/2016,294.26,69.998,,,,,,
6/10/2016,297.2,75.29,,,,,,
6/10/2016,299.43,79.304,,,,,,
6/10/2016,301.31,82.688,,,,,,
6/10/2016,302.76,85.298,,,,,,
6/10/2016,304.27,88.016,,,,,,
6/10/2016,304.85,89.06,,,,,,
6/10/2016,305.42,90.086,,,,,,
6/10/2016,305.38,90.014,,,,,,
6/10/2016,305.23,89.744,,,,,,
6/10/2016,305.03,89.384,,,,,,
6/11/2016,304.13,87.764,,,,,,
6/11/2016,302.03,83.984,,,,,,
6/11/2016,300.65,81.5,,,,,,
6/11/2016,300.1,80.51,,,,,,
6/11/2016,299.14,78.782,,,,,,
6/11/2016,297.91,76.568,,,,,,
6/11/2016,296.36,73.778,,,,,,
6/11/2016,295.28,71.834,,,,,,
6/11/2016,295.18,71.654,,,,,,
6/11/2016,295.03,71.384,,,,,,
6/11/2016,294.63,70.664,,,,,,
6/11/2016,295.22,71.726,,,,,,
6/11/2016,296.99,74.912,,,,,,
6/11/2016,298.81,78.188,,,,,,
6/11/2016,300.59,81.392,,,,,,
6/11/2016,302.42,84.686,,,,,,
6/11/2016,303.81,87.188,,,,,,
6/11/2016,305.03,89.384,,,,,,
6/11/2016,306.05,91.22,,,,,,
6/11/2016,306.13,91.364,,,,,,
6/11/2016,305.7,90.59,,,,,,
6/11/2016,306.28,91.634,,,,,,
6/11/2016,306.07,91.256,,,,,,
6/11/2016,304.86,89.078,,,,,,
6/12/2016,303.99,87.512,,,,,,
6/12/2016,302.37,84.596,,,,,,
6/12/2016,300.97,82.076,,,,,,
6/12/2016,299.65,79.7,,,,,,
6/12/2016,298.43,77.504,,,,,,
6/12/2016,297.79,76.352,,,,,,
6/12/2016,295.6,72.41,,,,,,
6/12/2016,293.34,68.342,,,,,,
6/12/2016,292.01,65.948,,,,,,
6/12/2016,291.07,64.256,,,,,,
6/12/2016,290.23,62.744,,,,,,
6/12/2016,290.21,62.708,,,,,,
6/12/2016,290.31,62.888,,,,,,
6/12/2016,291.71,65.408,,,,,,
6/12/2016,292.6,67.01,,,,,,
6/12/2016,292.46,66.758,,,,,,
6/12/2016,292.54,66.902,,,,,,
6/12/2016,292.33,66.524,,,,,,
6/12/2016,292.86,67.478,,,,,,
6/12/2016,293.31,68.288,,,,,,
6/12/2016,293.3,68.27,,,,,,
6/12/2016,293.38,68.414,,,,,,
6/12/2016,293.07,67.856,,,,,,
6/12/2016,292.35,66.56,,,,,,
6/13/2016,290.98,64.094,,,,,,
6/13/2016,289.51,61.448,,,,,,
6/13/2016,289.24,60.962,,,,,,
6/13/2016,288.22,59.126,,,,,,
6/13/2016,287.8,58.37,,,,,,
6/13/2016,287.64,58.082,,,,,,
6/13/2016,286.62,56.246,,,,,,
6/13/2016,286.13,55.364,,,,,,
6/13/2016,286.16,55.418,,,,,,
6/13/2016,286.1,55.31,,,,,,
6/13/2016,285.76,54.698,,,,,,
6/13/2016,286.83,56.624,,,,,,
6/13/2016,289.09,60.692,,,,,,
6/13/2016,292.75,67.28,,,,,,
6/13/2016,294.59,70.592,,,,,,
6/13/2016,296.52,74.066,,,,,,
6/13/2016,298.26,77.198,,,,,,
6/13/2016,299.92,80.186,,,,,,
6/13/2016,299.65,79.7,,,,,,
6/13/2016,299.46,79.358,,,,,,
6/13/2016,301.08,82.274,,,,,,
6/13/2016,301.92,83.786,,,,,,
6/13/2016,302.73,85.244,,,,,,
6/13/2016,299.23,78.944,,,,,,
6/14/2016,298.61,77.828,,,,,,
6/14/2016,297.37,75.596,,,,,,
6/14/2016,294.95,71.24,,,,,,
6/14/2016,294.1,69.71,,,,,,
6/14/2016,293.2,68.09,,,,,,
6/14/2016,292.63,67.064,,,,,,
6/14/2016,292.19,66.272,,,,,,
6/14/2016,291.69,65.372,,,,,,
6/14/2016,291.14,64.382,,,,,,
6/14/2016,290.74,63.662,,,,,,
6/14/2016,291.16,64.418,,,,,,
6/14/2016,291.1,64.31,,,,,,
6/14/2016,292.41,66.668,,,,,,
6/14/2016,294.03,69.584,,,,,,
6/14/2016,296.5,74.03,,,,,,
6/14/2016,299.23,78.944,,,,,,
6/14/2016,301.11,82.328,,,,,,
6/14/2016,302.23,84.344,,,,,,
6/14/2016,302.05,84.02,,,,,,
6/14/2016,301.8,83.57,,,,,,
6/14/2016,301.82,83.606,,,,,,
6/14/2016,301.3,82.67,,,,,,
6/14/2016,299.92,80.186,,,,,,
6/14/2016,298.42,77.486,,,,,,
6/15/2016,297.64,76.082,,,,,,
6/15/2016,297.76,76.298,,,,,,
6/15/2016,297.06,75.038,,,,,,
6/15/2016,297.03,74.984,,,,,,
6/15/2016,296.86,74.678,,,,,,
6/15/2016,296.26,73.598,,,,,,
6/15/2016,295.92,72.986,,,,,,
6/15/2016,294.86,71.078,,,,,,
6/15/2016,293.92,69.386,,,,,,
6/15/2016,293.54,68.702,,,,,,
6/15/2016,293.25,68.18,,,,,,
6/15/2016,293.1,67.91,,,,,,
6/15/2016,293.99,69.512,,,,,,
6/15/2016,295.63,72.464,,,,,,
6/15/2016,298.24,77.162,,,,,,
6/15/2016,300.15,80.6,,,,,,
6/15/2016,300.81,81.788,,,,,,
6/15/2016,299.82,80.006,,,,,,
6/15/2016,295.464,72.1652,,,,,,
6/15/2016,303.83,87.224,,,,,,
6/15/2016,304.31,88.088,,,,,,
6/15/2016,303.7,86.99,,,,,,
6/15/2016,303.27,86.216,,,,,,
6/15/2016,302.53,84.884,,,,,,
6/16/2016,302.45,84.74,,,,,,
6/16/2016,300.92,81.986,,,,,,
6/16/2016,300.17,80.636,,,,,,
6/16/2016,299.98,80.294,,,,,,
6/16/2016,299.33,79.124,,,,,,
6/16/2016,297.86,76.478,,,,,,
6/16/2016,296.67,74.336,,,,,,
6/16/2016,295.51,72.248,,,,,,
6/16/2016,294.44,70.322,,,,,,
6/16/2016,293.64,68.882,,,,,,
6/16/2016,293.06,67.838,,,,,,
6/16/2016,293.37,68.396,,,,,,
6/16/2016,294.09,69.692,,,,,,
6/16/2016,294.26,69.998,,,,,,
6/16/2016,294.2,69.89,,,,,,
6/16/2016,293.88,69.314,,,,,,
6/16/2016,294.05,69.62,,,,,,
6/16/2016,294.59,70.592,,,,,,
6/16/2016,294.6,70.61,,,,,,
6/16/2016,294.15,69.8,,,,,,
6/16/2016,293.23,68.144,,,,,,
6/16/2016,293.7,68.99,,,,,,
6/16/2016,293.66,68.918,,,,,,
6/16/2016,292.54,66.902,,,,,,
6/17/2016,292.11,66.128,,,,,,
6/17/2016,291.78,65.534,,,,,,
6/17/2016,291.65,65.3,,,,,,
6/17/2016,291.18,64.454,,,,,,
6/17/2016,290.82,63.806,,,,,,
6/17/2016,290.23,62.744,,,,,,
6/17/2016,289.74,61.862,,,,,,
6/17/2016,289.22,60.926,,,,,,
6/17/2016,288.89,60.332,,,,,,
6/17/2016,288.6,59.81,,,,,,
6/17/2016,288.71,60.008,,,,,,
6/17/2016,289.54,61.502,,,,,,
6/17/2016,291.94,65.822,,,,,,
6/17/2016,294.73,70.844,,,,,,
6/17/2016,296.21,73.508,,,,,,
6/17/2016,298.4,77.45,,,,,,
6/17/2016,300.17,80.636,,,,,,
6/17/2016,300.78,81.734,,,,,,
6/17/2016,301.39,82.832,,,,,,
6/17/2016,301.6,83.21,,,,,,
6/17/2016,301.46,82.958,,,,,,
6/17/2016,301.06,82.238,,,,,,
6/17/2016,300.43,81.104,,,,,,
6/17/2016,299.4,79.25,,,,,,
6/18/2016,297.77,76.316,,,,,,
6/18/2016,295.82,72.806,,,,,,
6/18/2016,293.95,69.44,,,,,,
6/18/2016,293.23,68.144,,,,,,
6/18/2016,291.94,65.822,,,,,,
6/18/2016,290.35,62.96,,,,,,
6/18/2016,289.66,61.718,,,,,,
6/18/2016,288.76,60.098,,,,,,
6/18/2016,288.32,59.306,,,,,,
6/18/2016,288.12,58.946,,,,,,
6/18/2016,287.89,58.532,,,,,,
6/18/2016,289.18,60.854,,,,,,
6/18/2016,292.85,67.46,,,,,,
6/18/2016,296.34,73.742,,,,,,
6/18/2016,298.37,77.396,,,,,,
6/18/2016,300.71,81.608,,,,,,
6/18/2016,302.07,84.056,,,,,,
6/18/2016,303.52,86.666,,,,,,
6/18/2016,302.84,85.442,,,,,,
6/18/2016,302.62,85.046,,,,,,
6/18/2016,303.06,85.838,,,,,,
6/18/2016,303.06,85.838,,,,,,
6/18/2016,302.21,84.308,,,,,,
6/18/2016,301.18,82.454,,,,,,
6/19/2016,299.67,79.736,,,,,,
6/19/2016,297.79,76.352,,,,,,
6/19/2016,295.8,72.77,,,,,,
6/19/2016,294.99,71.312,,,,,,
6/19/2016,293.55,68.72,,,,,,
6/19/2016,292.4,66.65,,,,,,
6/19/2016,291.62,65.246,,,,,,
6/19/2016,290.8,63.77,,,,,,
6/19/2016,290.02,62.366,,,,,,
6/19/2016,289.67,61.736,,,,,,
6/19/2016,289.33,61.124,,,,,,
6/19/2016,290.15,62.6,,,,,,
6/19/2016,293.79,69.152,,,,,,
6/19/2016,297.71,76.208,,,,,,
6/19/2016,300.28,80.834,,,,,,
6/19/2016,302.01,83.948,,,,,,
6/19/2016,303.21,86.108,,,,,,
6/19/2016,303.92,87.386,,,,,,
6/19/2016,304.02,87.566,,,,,,
6/19/2016,305.11,89.528,,,,,,
6/19/2016,304.66,88.718,,,,,,
6/19/2016,305.08,89.474,,,,,,
6/19/2016,304.75,88.88,,,,,,
6/19/2016,303.56,86.738,,,,,,
6/20/2016,302.93,85.604,,,,,,
6/20/2016,301.33,82.724,,,,,,
6/20/2016,299.31,79.088,,,,,,
6/20/2016,298.78,78.134,,,,,,
6/20/2016,298.29,77.252,,,,,,
6/20/2016,297.75,76.28,,,,,,
6/20/2016,297.81,76.388,,,,,,
6/20/2016,298.03,76.784,,,,,,
6/20/2016,298.35,77.36,,,,,,
6/20/2016,298.15,77,,,,,,
6/20/2016,297.84,76.442,,,,,,
6/20/2016,297.84,76.442,,,,,,
6/20/2016,299.05,78.62,,,,,,
6/20/2016,299.92,80.186,,,,,,
6/20/2016,300.69,81.572,,,,,,
6/20/2016,302.51,84.848,,,,,,
6/20/2016,303.59,86.792,,,,,,
6/20/2016,304.18,87.854,,,,,,
6/20/2016,304.22,87.926,,,,,,
6/20/2016,304.79,88.952,,,,,,
6/20/2016,305.36,89.978,,,,,,
6/20/2016,305.89,90.932,,,,,,
6/20/2016,306.14,91.382,,,,,,
6/20/2016,304.4,88.25,,,,,,
6/21/2016,303.07,85.856,,,,,,
6/21/2016,301.06,82.238,,,,,,
6/21/2016,297.95,76.64,,,,,,
6/21/2016,296.16,73.418,,,,,,
6/21/2016,294.72,70.826,,,,,,
6/21/2016,293.41,68.468,,,,,,
6/21/2016,292.34,66.542,,,,,,
6/21/2016,291.96,65.858,,,,,,
6/21/2016,290.69,63.572,,,,,,
6/21/2016,289.77,61.916,,,,,,
6/21/2016,289.39,61.232,,,,,,
6/21/2016,289.93,62.204,,,,,,
6/21/2016,292.15,66.2,,,,,,
6/21/2016,294.6,70.61,,,,,,
6/21/2016,296.03,73.184,,,,,,
6/21/2016,297.48,75.794,,,,,,
6/21/2016,298.42,77.486,,,,,,
6/21/2016,300.32,80.906,,,,,,
6/21/2016,300.24,80.762,,,,,,
6/21/2016,300.75,81.68,,,,,,
6/21/2016,301.75,83.48,,,,,,
6/21/2016,301.97,83.876,,,,,,
6/21/2016,301.7,83.39,,,,,,
6/21/2016,300.84,81.842,,,,,,
6/22/2016,300.34,80.942,,,,,,
6/22/2016,298.48,77.594,,,,,,
6/22/2016,295.67,72.536,,,,,,
6/22/2016,293.13,67.964,,,,,,
6/22/2016,292.29,66.452,,,,,,
6/22/2016,291.6,65.21,,,,,,
6/22/2016,291.85,65.66,,,,,,
6/22/2016,292.3,66.47,,,,,,
6/22/2016,292.39,66.632,,,,,,
6/22/2016,292.35,66.56,,,,,,
6/22/2016,292.27,66.416,,,,,,
6/22/2016,292.65,67.1,,,,,,
6/22/2016,293.08,67.874,,,,,,
6/22/2016,293.31,68.288,,,,,,
6/22/2016,294.49,70.412,,,,,,
6/22/2016,295.25,71.78,,,,,,
6/22/2016,293.78,69.134,,,,,,
6/22/2016,294.58,70.574,,,,,,
6/22/2016,296.26,73.598,,,,,,
6/22/2016,297.17,75.236,,,,,,
6/22/2016,297.82,76.406,,,,,,
6/22/2016,296.65,74.3,,,,,,
6/22/2016,296.34,73.742,,,,,,
6/22/2016,296.79,74.552,,,,,,
6/23/2016,295.94,73.022,,,,,,
6/23/2016,294.64,70.682,,,,,,
6/23/2016,293.56,68.738,,,,,,
6/23/2016,293.38,68.414,,,,,,
6/23/2016,293.25,68.18,,,,,,
6/23/2016,293.37,68.396,,,,,,
6/23/2016,293.29,68.252,,,,,,
6/23/2016,293.14,67.982,,,,,,
6/23/2016,292.86,67.478,,,,,,
6/23/2016,292.66,67.118,,,,,,
6/23/2016,292.46,66.758,,,,,,
6/23/2016,292.67,67.136,,,,,,
6/23/2016,293.11,67.928,,,,,,
6/23/2016,293.42,68.486,,,,,,
6/23/2016,293.46,68.558,,,,,,
6/23/2016,293.34,68.342,,,,,,
6/23/2016,294.17,69.836,,,,,,
6/23/2016,295.28,71.834,,,,,,
6/23/2016,297.32,75.506,,,,,,
6/23/2016,297.54,75.902,,,,,,
6/23/2016,297.53,75.884,,,,,,
6/23/2016,295.99,73.112,,,,,,
6/23/2016,295.56,72.338,,,,,,
6/23/2016,295.01,71.348,,,,,,
6/24/2016,293.94,69.422,,,,,,
6/24/2016,293.08,67.874,,,,,,
6/24/2016,291.72,65.426,,,,,,
6/24/2016,291.26,64.598,,,,,,
6/24/2016,291.3,64.67,,,,,,
6/24/2016,290.96,64.058,,,,,,
6/24/2016,290.93,64.004,,,,,,
6/24/2016,290.27,62.816,,,,,,
6/24/2016,289.89,62.132,,,,,,
6/24/2016,289.66,61.718,,,,,,
6/24/2016,289.75,61.88,,,,,,
6/24/2016,290.13,62.564,,,,,,
6/24/2016,292.25,66.38,,,,,,
6/24/2016,294.85,71.06,,,,,,
6/24/2016,296.33,73.724,,,,,,
6/24/2016,297.69,76.172,,,,,,
6/24/2016,298.95,78.44,,,,,,
6/24/2016,299.43,79.304,,,,,,
6/24/2016,299.97,80.276,,,,,,
6/24/2016,300.26,80.798,,,,,,
6/24/2016,300.58,81.374,,,,,,
6/24/2016,300.42,81.086,,,,,,
6/24/2016,300.37,80.996,,,,,,
6/24/2016,299.64,79.682,,,,,,
6/25/2016,298.66,77.918,,,,,,
6/25/2016,297.03,74.984,,,,,,
6/25/2016,295.38,72.014,,,,,,
6/25/2016,294.54,70.502,,,,,,
6/25/2016,293.51,68.648,,,,,,
6/25/2016,292.6,67.01,,,,,,
6/25/2016,291.88,65.714,,,,,,
6/25/2016,291.61,65.228,,,,,,
6/25/2016,291.19,64.472,,,,,,
6/25/2016,291.01,64.148,,,,,,
6/25/2016,291.21,64.508,,,,,,
6/25/2016,292.01,65.948,,,,,,
6/25/2016,294.84,71.042,,,,,,
6/25/2016,297.36,75.578,,,,,,
6/25/2016,299.11,78.728,,,,,,
6/25/2016,300.62,81.446,,,,,,
6/25/2016,301.69,83.372,,,,,,
6/25/2016,302.92,85.586,,,,,,
6/25/2016,304.07,87.656,,,,,,
6/25/2016,304.69,88.772,,,,,,
6/25/2016,305.02,89.366,,,,,,
6/25/2016,304.89,89.132,,,,,,
6/25/2016,304.76,88.898,,,,,,
6/25/2016,304.35,88.16,,,,,,
